bound_id,entity_type,entity_id,floor_price,ceiling_price,currency,max_daily_move_pct,max_weekly_move_pct,rounding_step,override_active,updated_at
pbd_e4668ea5,flight_fare,far_808dc3ad,20117.57,49623.33,INR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_38f7fa98,flight_fare,far_e5652999,10852.02,26768.32,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_c0a26422,flight_fare,far_de9da2b5,10420.87,25704.81,INR,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_a48a08a9,flight_fare,far_cc8097d1,6855.64,16910.57,INR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_7c559381,flight_fare,far_3f0a7b26,17289.90,42648.42,INR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_67979a76,flight_fare,far_e65a6a7a,62.35,153.79,SGD,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_0722f030,flight_fare,far_0add361b,2959.25,7299.47,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_f96eb5f3,flight_fare,far_6cfe436c,17412.92,42951.86,INR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_832d7bab,flight_fare,far_bf33c3b9,17680.65,43612.27,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_77dddf80,flight_fare,far_b48e4027,18479.45,45582.65,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_50258aec,flight_fare,far_79ede5da,39922.19,98474.72,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_b2a7b1cd,flight_fare,far_84a649ab,10924.41,26946.88,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_956f4cb2,flight_fare,far_f32ef4b1,5246.87,12942.29,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_a403c37c,flight_fare,far_a82d9e6f,945.92,2333.26,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_cc085abd,flight_fare,far_e56f7204,15232.03,37572.33,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_522cebac,flight_fare,far_57f06517,3144.46,7756.33,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_7d7f051b,flight_fare,far_b5026204,4104.28,10123.88,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_a973df16,flight_fare,far_2a35eb6d,2227.25,5493.87,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_fa51dfb9,flight_fare,far_45e43aa1,11064809.37,27293196.45,IDR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_276abd5a,flight_fare,far_8bf356a1,3385314.34,8350442.03,IDR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_fbbb7060,flight_fare,far_4cf60651,11186680.07,27593810.85,IDR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_6575bede,flight_fare,far_97745828,4429.92,10927.14,THB,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_579e3359,flight_fare,far_14623e17,54152.11,133575.20,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_4e8650f6,flight_fare,far_ab3fe10f,8857.60,21848.74,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_16fbef0e,flight_fare,far_977923e7,5235.43,12914.05,THB,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_95df0be2,flight_fare,far_6c25b540,1167.66,2880.23,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_1f40cd3e,flight_fare,far_a2cc2032,11566.89,28531.66,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_7f154c4e,flight_fare,far_9451aa5c,14259.52,35173.48,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_df32c57e,flight_fare,far_2999fbaa,965.50,2381.56,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_49f481ab,flight_fare,far_ad6828f1,12273.98,30275.81,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_4a01a058,flight_fare,far_b0af1d37,6880.19,16971.12,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_8cd53fa5,flight_fare,far_4b992185,1933.59,4769.52,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_a8bd53fa,flight_fare,far_62dbf2da,3665.87,9042.49,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_b241921e,flight_fare,far_e790c8f3,953.00,2350.74,AED,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_7312b255,flight_fare,far_421c5922,1636.84,4037.53,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_a44d1796,flight_fare,far_66bad4b6,1299.89,3206.40,MYR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_eb2a0494,flight_fare,far_16eeaf73,2792.40,6887.92,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_61e3fb5e,flight_fare,far_cb3be60c,1326.30,3271.54,INR,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_d9f2dd7e,flight_fare,far_1a63d770,3415.83,8425.71,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_f333c3f7,flight_fare,far_cd4c27fc,12948.64,31939.97,INR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_56d8428c,flight_fare,far_16d38b3c,9707.78,23945.85,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_c8747b2c,flight_fare,far_4efe7b07,1154.93,2848.82,AED,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_b6d12b7b,flight_fare,far_821dbbd4,4417.12,10895.56,THB,5,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_067957f1,flight_fare,far_6c97719e,9553.70,23565.78,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_22c98226,flight_fare,far_f99ffdda,6737.12,16618.24,INR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_64ddf29d,flight_fare,far_fd3c585e,1588.40,3918.04,MYR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_d529f22a,flight_fare,far_daf3e46d,13592.93,33529.23,INR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_c1fae642,flight_fare,far_b0c275d8,5011902.70,12362693.32,IDR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_318f47cb,flight_fare,far_11fd7260,23668.97,58383.47,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_48a0db25,flight_fare,far_eb05189f,4873.95,12022.41,INR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_ed8d67e0,flight_fare,far_69cf0372,1507.43,3718.32,MYR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_327230ff,flight_fare,far_2aa86543,324.24,799.79,SGD,10,18,1.00,1,2026-08-18T10:00:00+05:30
pbd_05b4afc4,flight_fare,far_8d321036,50.48,124.52,MYR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_2013b460,flight_fare,far_1695467a,16646.76,41062.01,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_c8a0c84e,flight_fare,far_a20a33a2,12433.40,30669.04,THB,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_7c3db44e,flight_fare,far_76a808bb,47216.52,116467.42,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_ab08b912,flight_fare,far_1a4c66dd,9377.12,23130.22,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_8ed2e0ef,flight_fare,far_1c19034e,275.47,679.49,SGD,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_af414c2a,flight_fare,far_320dc0d9,2838.24,7000.99,INR,15,30,1.00,1,2026-08-18T10:00:00+05:30
pbd_7f9abc6a,flight_fare,far_c9605aff,5572.78,13746.18,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_463f6aab,flight_fare,far_d199006a,9702.62,23933.12,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_3dca1a8c,flight_fare,far_e3caed60,5979.35,14749.05,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_15bdcabf,flight_fare,far_e7af795c,5259.64,12973.77,INR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_9e752a3b,flight_fare,far_c392c219,8332169.11,20552683.80,IDR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_6a1b17fb,flight_fare,far_ab1dc42a,9589.31,23653.64,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_86281f28,flight_fare,far_10b3819c,994.17,2452.29,MYR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_405ede8f,flight_fare,far_0d3142dc,349.44,861.95,MYR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_ab977859,flight_fare,far_a68124ca,33802.26,83378.91,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_6c2d395a,flight_fare,far_f18ad428,9809.56,24196.91,INR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_2038d56a,flight_fare,far_82f6a87d,11206943.08,27643792.92,IDR,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_9d0e1ccb,flight_fare,far_9d5b6021,7073813.28,17448739.42,IDR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_e244add5,flight_fare,far_1c684b8b,87.92,216.88,SGD,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_829459ef,flight_fare,far_bea5a9c5,14990.26,36975.97,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_583ecb38,flight_fare,far_9cda950a,15076.14,37187.81,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_dbe391ff,flight_fare,far_d20b259b,3356507.78,8279385.85,IDR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_52b866b7,flight_fare,far_65bbda2d,15748.70,38846.80,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_b90d3c79,flight_fare,far_365c3b1b,11029.95,27207.21,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_f68e4acb,flight_fare,far_5630ca63,27127.08,66913.46,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_1e31de7d,flight_fare,far_efe29261,10350.51,25531.26,THB,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_4ed1db57,flight_fare,far_5edd4b6a,8517.40,21009.58,THB,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_e0cdd7ef,flight_fare,far_a5ef6376,9590.42,23656.36,THB,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_be20aaf3,flight_fare,far_28bbc3d3,3916.36,9660.35,THB,5,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_e2d3cbc3,flight_fare,far_65c26970,21672.83,53459.65,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_53f59753,flight_fare,far_a376ed37,227.57,561.35,SGD,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_955e505e,flight_fare,far_35f0792a,4221.81,10413.80,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_51c3fbd6,flight_fare,far_23ec0835,10278.32,25353.20,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_c5dbf1e5,flight_fare,far_501e06f8,2485.12,6129.96,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_34000fe7,flight_fare,far_9ecc0e13,2838.00,7000.40,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_142c5b90,flight_fare,far_dd4b6ac4,4987199.58,12301758.96,IDR,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_6eef3e8b,flight_fare,far_3fbc84d6,5129.15,12651.89,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_8b983b30,flight_fare,far_17e239fd,22822.50,56295.50,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_7a159b23,flight_fare,far_78925d76,2501.85,6171.23,MYR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_69454449,flight_fare,far_558a5e59,2982.92,7357.86,THB,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_16718fd1,flight_fare,far_824c197f,14145.62,34892.52,INR,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_1956d249,flight_fare,far_04c2d706,1903.69,4695.76,MYR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_233f26ce,flight_fare,far_be0e03c7,7972.42,19665.30,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_75b098c8,flight_fare,far_78314641,7050.37,17390.91,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_ac33ea37,flight_fare,far_60505f31,4470.75,11027.85,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_5ebd7517,flight_fare,far_0d358884,12063.50,29756.64,INR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_d8d66d83,flight_fare,far_5bab8e9e,14977.35,36944.13,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_a537c2e4,flight_fare,far_0f77664f,7759.37,19139.77,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_2db596e9,flight_fare,far_13ff179d,13531.43,33377.53,THB,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_a91c090e,flight_fare,far_a29edde0,11286.71,27840.56,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_745d73c3,flight_fare,far_64d1b464,10658.40,26290.72,THB,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_8607bdb9,flight_fare,far_45ff6c11,4855.59,11977.12,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_24637a43,flight_fare,far_5c040a50,19896.88,49078.96,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_a6432877,flight_fare,far_5db4de93,1130.08,2787.52,AED,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_0a47ec34,flight_fare,far_304c1279,5278.19,13019.54,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_174e5a0e,flight_fare,far_c44b2e7b,6588.05,16250.51,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_fa8fc129,flight_fare,far_9d3288a9,7943.74,19594.55,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_30f8aee5,flight_fare,far_a01ef6a8,580.56,1432.05,SGD,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_00027927,flight_fare,far_b28d6e76,10117.17,24955.69,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_53135904,flight_fare,far_80f7351d,8639.60,21311.02,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_14e18ec8,flight_fare,far_50c8dec8,4920.53,12137.30,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_fa27978b,flight_fare,far_0aa8d531,60812.09,150003.16,INR,15,25,50.00,1,2026-08-18T10:00:00+05:30
pbd_faf67cd4,flight_fare,far_a9795a84,21338.38,52634.66,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_cdd35f46,flight_fare,far_d059f044,7382.15,18209.31,INR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_970a9549,flight_fare,far_971f55b4,39730.82,98002.70,INR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_67b93af0,flight_fare,far_cb95efa7,1104.07,2723.37,AED,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_a7e2ea3f,flight_fare,far_dfe7cbf6,23576.10,58154.38,INR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_c38917b6,flight_fare,far_e9d0a607,3497.31,8626.70,INR,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_58516904,flight_fare,far_051299ac,2764.79,6819.80,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_f9d6245c,flight_fare,far_0f3e57b7,20897.12,51546.22,INR,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_8bf1af5e,flight_fare,far_6b910c43,13402.28,33058.96,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_0485e516,flight_fare,far_f7ac9517,4247.27,10476.61,INR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_143fb237,flight_fare,far_e27d368d,17006.27,41948.79,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_f5b3586f,flight_fare,far_4df5e34c,2000.21,4933.86,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_6015d379,flight_fare,far_c7344e77,88.43,218.13,SGD,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_2746768c,flight_fare,far_7f82f2a4,12247.91,30211.52,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_78f0dcce,flight_fare,far_88130343,14025.14,34595.35,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_55b156b8,flight_fare,far_43fd01fb,25697.58,63387.36,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_2ef1bb3e,flight_fare,far_ac4af5bc,3953883.70,9752913.12,IDR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_adab0214,flight_fare,far_880fa6b3,9625.02,23741.72,INR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_b91a0101,flight_fare,far_ca7a8c0f,531.30,1310.54,AED,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_11eecbf7,flight_fare,far_8b80564a,891.53,2199.10,AED,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_85decce8,flight_fare,far_ba945737,7955500.61,19623568.16,IDR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_894a3797,flight_fare,far_4d5c520d,10365.35,25567.87,INR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_365f4298,flight_fare,far_fdfa9098,4059.36,10013.09,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_785bfc2f,flight_fare,far_52f90ab3,4559.99,11247.98,INR,5,25,10.00,1,2026-08-18T10:00:00+05:30
pbd_93055925,flight_fare,far_24c056b7,431.14,1063.47,AED,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_edb9d022,flight_fare,far_0ea9c6d1,118.30,291.80,SGD,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_8323fca0,flight_fare,far_0a9cbcde,3009.61,7423.70,INR,15,30,1.00,1,2026-08-18T10:00:00+05:30
pbd_0ade82dd,flight_fare,far_d637c7e8,2851.63,7034.01,INR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_4fe296d5,flight_fare,far_4d5b654a,2504871.44,6178682.87,IDR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_50c901d3,flight_fare,far_5f1b4c70,1554.53,3834.50,AED,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_b5206cb2,flight_fare,far_a2d7375b,5064.08,12491.40,INR,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_03a91443,flight_fare,far_303af3b3,16496.05,40690.25,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_ae5ec35f,flight_fare,far_c937f49b,2167282.97,5345964.65,IDR,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_f9de0b5a,flight_fare,far_55378de1,31.01,76.50,SGD,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_dc8d7184,flight_fare,far_4f5d92bc,403.06,994.21,THB,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_b94ff219,flight_fare,far_68e69669,3767.09,9292.16,INR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_e5e7b2e4,flight_fare,far_31973fa0,10628.48,26216.91,INR,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_8cfc3961,flight_fare,far_cd3c96a2,26545.77,65479.57,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_2db6c8ae,flight_fare,far_abd1a8f3,5463.95,13477.73,INR,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_e64288fb,flight_fare,far_f5fa13c0,1177.79,2905.22,AED,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_341266eb,flight_fare,far_48332f76,3180.72,7845.78,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_49db6b1c,flight_fare,far_465a8f04,10018.89,24713.26,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_bb076a94,flight_fare,far_c72efefb,13571.05,33475.25,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_c1cf5a2c,flight_fare,far_ac961916,62947.09,155269.48,INR,10,25,1.00,1,2026-08-18T10:00:00+05:30
pbd_0c230f6b,flight_fare,far_d3a463f4,25000.58,61668.10,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_45d42951,flight_fare,far_42455c9b,3321.80,8193.78,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_01726326,flight_fare,far_1324b24b,2911248.62,7181079.92,IDR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_ee7869a0,flight_fare,far_fbcb5dd0,6649.70,16402.58,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_e9bd76ba,flight_fare,far_e8b7f3b8,23091.27,56958.47,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_09ad24ce,flight_fare,far_e2bd9d1d,13002.86,32073.73,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_29a5dfa1,flight_fare,far_fd1adc60,810.42,1999.04,MYR,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_c35c6a0b,flight_fare,far_3447676a,845.94,2086.65,MYR,10,30,50.00,1,2026-08-18T10:00:00+05:30
pbd_0e8861f8,flight_fare,far_3a0300db,1767.61,4360.10,MYR,15,30,1.00,1,2026-08-18T10:00:00+05:30
pbd_507781b0,flight_fare,far_e16027cd,20058.04,49476.49,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_aacc919e,flight_fare,far_0ca8b041,6623.12,16337.02,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_c5448a53,flight_fare,far_16c319d6,1112.20,2743.42,AED,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_b25b1e67,flight_fare,far_13c31801,4024.43,9926.93,THB,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_a75f225a,flight_fare,far_eb86ded6,8104.14,19990.21,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_22b3afee,flight_fare,far_67b86041,7701.33,18996.61,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_85492bed,flight_fare,far_c5c7e037,341.14,841.47,SGD,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_d3c79152,flight_fare,far_201bf1b5,18336.02,45228.86,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_2f47bce9,flight_fare,far_72792fbc,5814.36,14342.09,INR,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_7cf7d950,flight_fare,far_14b8da4c,780.65,1925.61,AED,5,30,1.00,1,2026-08-18T10:00:00+05:30
pbd_b4a1b0ef,flight_fare,far_3ef06b80,445.64,1099.25,SGD,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_f82e24ed,flight_fare,far_8bfc4882,8821.07,21758.63,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_dcc73acd,flight_fare,far_c0aed7ea,12079465.49,29796014.88,IDR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_7f8f44e4,flight_fare,far_3f5d30d0,3031.07,7476.65,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_6bcc20c4,flight_fare,far_dd496bc7,7907.04,19504.03,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_fe17c5f2,flight_fare,far_9a637e21,6892.19,17000.72,INR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_d8c9fa65,flight_fare,far_79969662,9609.49,23703.40,INR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_608817cb,flight_fare,far_a2c068cf,225.46,556.13,SGD,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_7e5f79c9,flight_fare,far_5472d124,13792.74,34022.09,THB,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_5a2ab63e,flight_fare,far_86060c96,4208.89,10381.92,INR,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_503de9ec,flight_fare,far_55497389,653.29,1611.44,SGD,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_d2530ff4,flight_fare,far_8d42a591,41312.75,101904.79,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_fad25126,flight_fare,far_a1b22b6a,1853.75,4572.59,MYR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_b5443ade,flight_fare,far_259421da,5749.38,14181.80,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_23c30940,flight_fare,far_aa6a9886,4366.89,10771.66,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_5c29b283,flight_fare,far_2417dc51,40908.47,100907.57,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_a21e8980,flight_fare,far_56bb9242,1976.24,4874.71,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_3665fc87,flight_fare,far_a8c3fb8e,11685.64,28824.57,INR,5,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_27496fbf,flight_fare,far_34c132c5,24583.79,60640.00,INR,5,18,10.00,1,2026-08-18T10:00:00+05:30
pbd_8a7eeeba,flight_fare,far_28d47b4a,3866.77,9538.03,THB,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_0c57f08d,flight_fare,far_0ef140f3,24924.71,61480.94,INR,5,30,1.00,1,2026-08-18T10:00:00+05:30
pbd_4e90aedb,flight_fare,far_0df1d304,4463.93,11011.03,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_dbc668f7,flight_fare,far_24a512d9,14686.23,36226.03,INR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_cf7ff8db,flight_fare,far_b2d41455,5382.89,13277.80,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_a2efcf02,flight_fare,far_449ab105,7680.53,18945.30,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_0769ec1a,flight_fare,far_c23cf27d,144.52,356.48,SGD,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_474cf5d3,flight_fare,far_3b43b418,11049.10,27254.44,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_7eeb7eb9,flight_fare,far_41728c47,4599.92,11346.48,INR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_7afd7cc8,flight_fare,far_2088e597,4077.85,10058.69,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_fc055dfe,flight_fare,far_cdf6e53b,4379.81,10803.52,THB,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_f4077754,flight_fare,far_feb1c620,15525.06,38295.15,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_3f2da079,flight_fare,far_106ad239,1439515.28,3550804.36,IDR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_fc9f3117,flight_fare,far_510d145b,27835.65,68661.27,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_9a55f73f,flight_fare,far_1db46aa5,4198.05,10355.19,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_c32e1cff,flight_fare,far_6e782122,7051466.45,17393617.23,IDR,10,18,50.00,0,2026-08-18T10:00:00+05:30
